1618419600000,63484.79000000,63500.00000000,63350.21000000,63417.87000000,497.52166600,1618420499999,31556950.65428063,16667,215.37036500,13660768.67578872,0
1618420500000,63417.87000000,63526.18000000,63046.11000000,63447.71000000,551.07900700,1618421399999,34885511.34727768,17972,259.25689000,16413115.05146858,0
1618421400000,63445.78000000,63764.62000000,62450.00000000,62483.33000000,1603.65975200,1618422299999,100978298.75378350,37764,698.98091000,44042358.60044321,0
1618422300000,62483.34000000,62857.76000000,62231.49000000,62250.14000000,1253.41805300,1618423199999,78490852.16774624,29096,528.36348300,33105483.22032217,0
1618423200000,62250.14000000,62425.32000000,61568.00000000,62216.17000000,2557.19744600,1618424099999,158651255.49198896,64500,1116.96640300,69319162.01265438,0
1618424100000,62213.08000000,62697.53000000,62137.64000000,62593.42000000,901.27293900,1618424999999,56252416.80162327,25234,448.65426200,28006973.86367525,0
1618425000000,62593.42000000,62655.58000000,62160.00000000,62325.41000000,692.16526000,1618425899999,43178856.10105196,18848,347.03506800,21647168.03138591,0
1618425900000,62325.39000000,62520.00000000,61988.20000000,62119.26000000,874.47896000,1618426799999,54393893.42334482,21435,356.85438900,22202222.21345793,0
1618426800000,62119.26000000,62496.45000000,61750.00000000,62489.25000000,875.05471400,1618427699999,54349540.99645381,25962,445.50255200,27673722.15547475,0
1618427700000,62495.69000000,62495.69000000,61711.01000000,61840.45000000,1188.71725700,1618428599999,73770809.69415515,29532,535.18445900,33215762.13681382,0
1618428600000,61840.45000000,61840.45000000,61301.00000000,61800.25000000,1838.27904100,1618429499999,113131016.58041854,41714,807.47569800,49700359.37980759,0
1618429500000,61800.24000000,62182.02000000,61619.31000000,62150.04000000,825.05138900,1618430399999,51055525.29499960,21813,470.82527300,29130146.21570219,0
1618430400000,62150.03000000,62287.33000000,61873.51000000,62115.41000000,609.22731300,1618431299999,37836760.86573609,18349,298.15267300,18520237.62060771,0
1618431300000,62115.41000000,62296.49000000,61994.86000000,62295.24000000,441.08274700,1618432199999,27409513.64795129,14807,216.15213000,13431862.03483215,0
1618432200000,62295.23000000,62333.33000000,62097.12000000,62260.00000000,449.10739800,1618433099999,27925940.60721607,16196,222.43957300,13831053.31156809,0
1618433100000,62260.00000000,62479.08000000,62110.00000000,62397.39000000,488.09799200,1618433999999,30391542.25399988,18738,230.72739200,14367456.60428833,0
1618434000000,62397.39000000,62663.89000000,62363.50000000,62659.53000000,542.54542400,1618434899999,33929118.40541758,21248,224.40625800,14032128.42285586,0
1618434900000,62659.53000000,62693.10000000,62466.92000000,62679.60000000,431.84172700,1618435799999,27020503.45360252,22514,192.53407800,12048007.17963901,0
1618435800000,62679.60000000,62800.00000000,62616.67000000,62795.41000000,504.19208500,1618436699999,31622421.25039729,23659,251.02612700,15744112.20940098,0
1618436700000,62795.40000000,62838.18000000,62552.41000000,62773.65000000,649.65662000,1618437599999,40717884.76370697,21043,292.48042100,18332122.27427030,0
1618437600000,62773.65000000,62865.00000000,62550.00000000,62769.97000000,507.68315300,1618438499999,31832254.36552204,23121,252.66405400,15842921.09896721,0
1618438500000,62769.97000000,62868.38000000,62660.65000000,62680.79000000,570.60866100,1618439399999,35815724.35622624,22714,260.11830000,16327610.09294273,0
1618439400000,62682.86000000,62961.29000000,62671.56000000,62961.29000000,394.21929200,1618440299999,24758560.46234248,21365,218.96957100,13752339.55687519,0
1618440300000,62961.29000000,63048.82000000,62815.71000000,62842.13000000,460.46122600,1618441199999,28974541.53192440,22575,231.68576300,14580302.07944269,0
1618441200000,62842.13000000,62933.83000000,62775.87000000,62781.60000000,594.63127500,1618442099999,37384036.18984704,22627,358.70301300,22553121.30831880,0
1618442100000,62781.61000000,63040.00000000,62741.52000000,63028.11000000,349.34363100,1618442999999,21971563.41979759,21029,201.05541600,12646809.07270462,0
1618443000000,63028.12000000,63028.12000000,62786.59000000,62851.93000000,411.00979000,1618443899999,25851104.40451904,22450,197.41644700,12416042.51071078,0
1618443900000,62851.92000000,63062.38000000,62580.37000000,62959.53000000,514.16797400,1618444799999,32285671.68354123,25415,248.44642500,15604897.85245573,0
1618444800000,62959.53000000,63390.00000000,62952.28000000,63148.19000000,987.90586200,1618445699999,62470718.41960724,33177,554.83286200,35088646.33406450,0
1618445700000,63148.19000000,63491.45000000,63122.82000000,63166.05000000,620.11912000,1618446599999,39214789.50050895,22015,383.11896600,24234316.13766199,0
1618446600000,63166.05000000,63203.10000000,62775.00000000,62835.65000000,558.84231000,1618447499999,35203834.82922673,21256,273.66596100,17241631.77815794,0
1618447500000,62835.65000000,63010.10000000,62705.00000000,62705.01000000,366.87276100,1618448399999,23079706.54155007,16693,183.03135900,11515801.40380775,0
1618448400000,62705.00000000,62888.57000000,62610.49000000,62717.45000000,564.05211800,1618449299999,35390769.51005686,16505,255.79442600,16051475.70774427,0
1618449300000,62717.45000000,63118.64000000,62680.00000000,63095.49000000,485.15441000,1618450199999,30539001.55366772,15272,267.07213900,16807822.81014633,0
1618450200000,63099.00000000,63171.87000000,62931.62000000,63050.00000000,384.66824600,1618451099999,24250769.17313616,12391,153.75511900,9694135.30720368,0
1618451100000,63050.00000000,63078.17000000,62660.00000000,62660.02000000,542.37036500,1618451999999,34084639.44805975,15076,231.03444400,14518435.46509524,0
1618452000000,62660.01000000,62899.93000000,62611.58000000,62645.54000000,395.09749800,1618452899999,24803108.60155440,14253,191.44684500,12019101.26689780,0
1618452900000,62645.53000000,62675.50000000,62333.55000000,62430.01000000,740.92532600,1618453799999,46316198.71410572,19767,273.97180100,17124661.20734550,0
1618453800000,62430.01000000,62780.00000000,62415.06000000,62770.01000000,367.51940800,1618454699999,23019153.29441694,13279,205.62726400,12878975.10635734,0
